|Unnamed: 0|x|y|labels|Cluster
425|425|20.396957397460934|6.6447391510009775|dicke|C2
426|426|6.106311798095702|-14.081700325012207|dunkle|C5
427|427|12.001384735107422|-8.476217269897461|einige|C3
428|428|-18.45047187805176|12.41441249847412|evtl.|C8
429|429|-18.1402587890625|14.23709201812744|gelbe|C8
430|430|-17.972347259521484|-1.4268625974655151|geröstete|C0
431|431|14.668364524841307|-5.544723510742188|reife|C3
432|432|20.8150691986084|6.947272777557372|Chilischoten|C2
433|433|-18.59981346130371|8.692837715148926|gemischte|C6
434|434|-16.436010360717773|-5.525326728820801|frisches|C7
435|435|3.5250039100646973|-13.695858001708984|gekochte|C5
436|436|18.643199920654297|1.7517778873443604|mittelalter|C3
437|437|20.62381935119629|8.018917083740233|große,|C2
438|438|19.17679786682129|-0.7136657238006592|säuerliche|C3
439|439|10.658340454101562|-9.03036403656006|kernlose|C5
440|440|21.21145248413086|5.542342662811278|helles|C2
441|441|21.70208168029785|9.492683410644533|milde|C2
442|442|17.795793533325195|1.0266481637954712|küchenfertige|C3
443|443|15.259281158447266|-4.868032932281494|kleines|C3
444|444|22.13768768310547|9.661211967468262|weiche|C2
445|445|23.592533111572266|11.71642780303955|lila|C2
446|446|13.785261154174805|-7.858969211578369|mittelgroße|C3
